sentence_orig,sentence,label,label_source,has_signoff
print thing,print thing,task,mslatte,0
0 aubergines,0 aubergines,task,mslatte,0
get cheese cake,get cheese cake,task,mslatte,0
email minutes,email minutes,task,mslatte,0
fedex bill,fedex bill,task,mslatte,0
algebra questions,algebra questions,task,mslatte,0
hiv results,hiv results,task,mslatte,0
finish updating cv,finish updating cv,task,mslatte,0
christmas stuff away,christmas stuff away,task,mslatte,0
suit,suit,task,mslatte,0
pay homer,pay homer,task,mslatte,0
thermodynamics,thermodynamics,task,mslatte,0
text avner,text avner,task,mslatte,0
clean subaru interior,clean subaru interior,task,mslatte,0
print puzzles,print puzzles,task,mslatte,0
print out calendar,print out calendar,task,mslatte,0
rest of clothes,rest of clothes,task,mslatte,0
product inquiry,product inquiry,task,mslatte,0
call lois,call lois,task,mslatte,0
call mlb,call mlb,task,mslatte,0
post new job,post new job,task,mslatte,0
call derma,call derma,task,mslatte,0
call ups again,call ups again,task,mslatte,0
phone restart,phone restart,task,mslatte,0
work in office,work in office,task,mslatte,0
towels,towels,task,mslatte,0
library job app,library job app,task,mslatte,0
beef cubes for beef stew,beef cubes for beef stew,task,mslatte,0
call nanako,call nanako,task,mslatte,0
fix amazon thing,fix amazon thing,task,mslatte,0
change economist,change economist,task,mslatte,0
terminal commands,terminal commands,task,mslatte,0
printed notes,printed notes,task,mslatte,0
buy sharpie,buy sharpie,task,mslatte,0
saturday dress,saturday dress,task,mslatte,0
boa debit card,boa debit card,task,mslatte,0
moving money,moving money,task,mslatte,0
call bethanie,call bethanie,task,mslatte,0
blog post image,blog post image,task,mslatte,0
sell weight bench,sell weight bench,task,mslatte,0
snorting,snorting,task,mslatte,0
call azlan,call azlan,task,mslatte,0
put in grocery order,put in grocery order,task,mslatte,0
figure out how to pay mortgage,figure out how to pay mortgage,task,mslatte,0
health insurance receipts,health insurance receipts,task,mslatte,0
call bogdana,call bogdana,task,mslatte,0
email jashuva,email jashuva,task,mslatte,0
questions for scott,questions for scott,task,mslatte,0
call reginald,call reginald,task,mslatte,0
galaxy s6,galaxy s6,task,mslatte,0
doderant,doderant,task,mslatte,0
call and reschedule dentist appointment,call and reschedule dentist appointment,task,mslatte,0
cooler,cooler,task,mslatte,0
scj,scj,task,mslatte,0
vpn issue,vpn issue,task,mslatte,0
email kateri,email kateri,task,mslatte,0
module 8 exam,module 8 exam,task,mslatte,0
schedule evals,schedule evals,task,mslatte,0
buy eye contact solution,buy eye contact solution,task,mslatte,0
email laci,email laci,task,mslatte,0
take pic of flowers,take pic of flowers,task,mslatte,0
meeting agendas,meeting agendas,task,mslatte,0
tutorial questions,tutorial questions,task,mslatte,0
book movies,book movies,task,mslatte,0
accounting year end,accounting year end,task,mslatte,0
book car in for mot,book car in for mot,task,mslatte,0
onion,onion,task,mslatte,0
salt free seasoning,salt free seasoning,task,mslatte,0
write to recruiter,write to recruiter,task,mslatte,0
finish watching lecture,finish watching lecture,task,mslatte,0
project proposal,project proposal,task,mslatte,0
respond to ombudsman,respond to ombudsman,task,mslatte,0
buy dog and cat food,buy dog and cat food,task,mslatte,0
new amazon order,new amazon order,task,mslatte,0
call taco guy,call taco guy,task,mslatte,0
call mortgage people,call mortgage people,task,mslatte,0
sort through flagged emails,sort through flagged emails,task,mslatte,0
sainath syrup,sainath syrup,task,mslatte,0
physics exam corrections,physics exam corrections,task,mslatte,0
email teela,email teela,task,mslatte,0
message ishita,message ishita,task,mslatte,0
air out house,air out house,task,mslatte,0
send out agendas,send out agendas,task,mslatte,0
print envelopes,print envelopes,task,mslatte,0
haoyu bags,haoyu bags,task,mslatte,0
jmp,jmp,task,mslatte,0
classroom procedures,classroom procedures,task,mslatte,0
new phone company,new phone company,task,mslatte,0
learn excel vba,learn excel vba,task,mslatte,0
set up music lessons,set up music lessons,task,mslatte,0
arrange shipping,arrange shipping,task,mslatte,0
clean motorcycle,clean motorcycle,task,mslatte,0
clean glove box,clean glove box,task,mslatte,0
put away bins,put away bins,task,mslatte,0
write quiz,write quiz,task,mslatte,0
get printouts,get printouts,task,mslatte,0
get rid of old paint,get rid of old paint,task,mslatte,0
wiki project,wiki project,task,mslatte,0
show house,show house,task,mslatte,0
morningside,morningside,task,mslatte,0
type up to do list,type up to do list,task,mslatte,0
wounded healer,wounded healer,task,mslatte,0
delete google play,delete google play,task,mslatte,0
room for thursday,room for thursday,task,mslatte,0
rfp s,rfp s,task,mslatte,0
pay corp amex,pay corp amex,task,mslatte,0
pay pbb,pay pbb,task,mslatte,0
atik and cheese,atik and cheese,task,mslatte,0
figure out voicemail,figure out voicemail,task,mslatte,0
contact trent,contact trent,task,mslatte,0
graduation outfits,graduation outfits,task,mslatte,0
bed set up,bed set up,task,mslatte,0
auction tickets,auction tickets,task,mslatte,0
passport to hr,passport to hr,task,mslatte,0
bike lock mount,bike lock mount,task,mslatte,0
lunch with parents,lunch with parents,task,mslatte,0
chargers etc,chargers etc,task,mslatte,0
target home goods,target home goods,task,mslatte,0
email about absences,email about absences,task,mslatte,0
paint mirror black,paint mirror black,task,mslatte,0
make protein snacks,make protein snacks,task,mslatte,0
groomer appt,groomer appt,task,mslatte,0
get mouse traps,get mouse traps,task,mslatte,0
apply to volunteering,apply to volunteering,task,mslatte,0
cobra health insurance,cobra health insurance,task,mslatte,0
do family history,do family history,task,mslatte,0
switch at t plan,switch at t plan,task,mslatte,0
before i leave list,before i leave list,task,mslatte,0
deposit money,deposit money,task,mslatte,0
paint mail box,paint mail box,task,mslatte,0
dried cranberries 5 30 cup,dried cranberries 5 30 cup,task,mslatte,0
hat,hat,task,mslatte,0
workflow meeting,workflow meeting,task,mslatte,0
call anupam,call anupam,task,mslatte,0
decide about friday,decide about friday,task,mslatte,0
reply to edmund,reply to edmund,task,mslatte,0
email deon,email deon,task,mslatte,0
email sammy,email sammy,task,mslatte,0
get mailing tube,get mailing tube,task,mslatte,0
shelbourne beef,shelbourne beef,task,mslatte,0
jyll bars,jyll bars,task,mslatte,0
full fat organic cottage cheese,full fat organic cottage cheese,task,mslatte,0
call billings,call billings,task,mslatte,0
js notes,js notes,task,mslatte,0
make quote,make quote,task,mslatte,0
call washer repair,call washer repair,task,mslatte,0
fix kitchen table,fix kitchen table,task,mslatte,0
store fruit,store fruit,task,mslatte,0
replace phone battery,replace phone battery,task,mslatte,0
new registration on car,new registration on car,task,mslatte,0
create a schedule,create a schedule,task,mslatte,0
christmas tree and decor,christmas tree and decor,task,mslatte,0
message yinglian,message yinglian,task,mslatte,0
reply to taimur,reply to taimur,task,mslatte,0
node,node,task,mslatte,0
freshly order,freshly order,task,mslatte,0
change graduation date,change graduation date,task,mslatte,0
airbnb change,airbnb change,task,mslatte,0
backup procedure,backup procedure,task,mslatte,0
sell books at half price books,sell books at half price books,task,mslatte,0
pay dart ford toll,pay dart ford toll,task,mslatte,0
take bottles to recycle,take bottles to recycle,task,mslatte,0
try sim card,try sim card,task,mslatte,0
pay sangeet,pay sangeet,task,mslatte,0
renew amazon prime membership,renew amazon prime membership,task,mslatte,0
email fedor,email fedor,task,mslatte,0
fix drawers,fix drawers,task,mslatte,0
email terry,email terry,task,mslatte,0
take home flowers,take home flowers,task,mslatte,0
chem hw,chem hw,task,mslatte,0
apply for at least 1 jobs,apply for at least 1 jobs,task,mslatte,0
update money app,update money app,task,mslatte,0
call bartender,call bartender,task,mslatte,0
buy new water filters,buy new water filters,task,mslatte,0
order hardwood,order hardwood,task,mslatte,0
print new pictures,print new pictures,task,mslatte,0
change out posters,change out posters,task,mslatte,0
fw appointment confirmation,fw appointment confirmation,task,mslatte,0
get a check book,get a check book,task,mslatte,0
tidal cancel,tidal cancel,task,mslatte,0
order tithing envelopes,order tithing envelopes,task,mslatte,0
order new work shoes,order new work shoes,task,mslatte,0
piyano,piyano,task,mslatte,0
clean boxes,clean boxes,task,mslatte,0
fire drill,fire drill,task,mslatte,0
book colour run,book colour run,task,mslatte,0
energy audit,energy audit,task,mslatte,0
netflix credit,netflix credit,task,mslatte,0
onions,onions,task,mslatte,0
email cso,email cso,task,mslatte,0
straighten playroom,straighten playroom,task,mslatte,0
onetrust,onetrust,task,mslatte,0
synch iphone,synch iphone,task,mslatte,0
phone therapist,phone therapist,task,mslatte,0
sign up for half marathon,sign up for half marathon,task,mslatte,0
call gyno about birth control,call gyno about birth control,task,mslatte,0
our clothes,our clothes,task,mslatte,0
get money from shorts,get money from shorts,task,mslatte,0
install momentum chrome extension,install momentum chrome extension,task,mslatte,0
follow up loan,follow up loan,task,mslatte,0
figure out work schedule,figure out work schedule,task,mslatte,0
clean up contact list,clean up contact list,task,mslatte,0
recalls,recalls,task,mslatte,0
rsvp to showers,rsvp to showers,task,mslatte,0
rotate toys,rotate toys,task,mslatte,0
buy deo stick,buy deo stick,task,mslatte,0
organize tea cabinet,organize tea cabinet,task,mslatte,0
fix loan,fix loan,task,mslatte,0
banana refund,banana refund,task,mslatte,0
return corn hole,return corn hole,task,mslatte,0
read for 83 minutes,read for 83 minutes,task,mslatte,0
bio lab work,bio lab work,task,mslatte,0
benerin printer,benerin printer,task,mslatte,0
call mortimer,call mortimer,task,mslatte,0
setup cable,setup cable,task,mslatte,0
finish notebook,finish notebook,task,mslatte,0
respond to milagros,respond to milagros,task,mslatte,0
schedule car appointment,schedule car appointment,task,mslatte,0
get finger printed,get finger printed,task,mslatte,0
store lawn furniture,store lawn furniture,task,mslatte,0
direct deposit information,direct deposit information,task,mslatte,0
reserve ferries,reserve ferries,task,mslatte,0
frontier flights,frontier flights,task,mslatte,0
call ggma,call ggma,task,mslatte,0
fix armoire door,fix armoire door,task,mslatte,0
calc quiz sunday,calc quiz sunday,task,mslatte,0
set up quickbooks,set up quickbooks,task,mslatte,0
chem 8,chem 8,task,mslatte,0
uni lecture,uni lecture,task,mslatte,0
call buffini,call buffini,task,mslatte,0
cut christmas tree,cut christmas tree,task,mslatte,0
pay for earrings,pay for earrings,task,mslatte,0
directv return,directv return,task,mslatte,0
follow up on leads,follow up on leads,task,mslatte,0
call rc,call rc,task,mslatte,0
mirjana shells,mirjana shells,task,mslatte,0
deck update,deck update,task,mslatte,0
call karisa,call karisa,task,mslatte,0
geico claims,geico claims,task,mslatte,0
check info emails,check info emails,task,mslatte,0
biggest morning tea,biggest morning tea,task,mslatte,0
rx questions,rx questions,task,mslatte,0
call t c,call t c,task,mslatte,0
finish and order business cards,finish and order business cards,task,mslatte,0
check property,check property,task,mslatte,0
teaching letter,teaching letter,task,mslatte,0
text kerrie,text kerrie,task,mslatte,0
outside tv,outside tv,task,mslatte,0
schedule appointment with optometrist,schedule appointment with optometrist,task,mslatte,0
clean out desk drawers,clean out desk drawers,task,mslatte,0
send fundraising emails,send fundraising emails,task,mslatte,0
get a tape measure,get a tape measure,task,mslatte,0
email geeta,email geeta,task,mslatte,0
download instapaper,download instapaper,task,mslatte,0
buy whisky,buy whisky,task,mslatte,0
message mahendar,message mahendar,task,mslatte,0
print out tax forms,print out tax forms,task,mslatte,0
stuff from fridge,stuff from fridge,task,mslatte,0
interview sheet,interview sheet,task,mslatte,0
book portland tix,book portland tix,task,mslatte,0
call shc,call shc,task,mslatte,0
redo theory hw,redo theory hw,task,mslatte,0
pay bombonati,pay bombonati,task,mslatte,0
pay td,pay td,task,mslatte,0
tues lesson,tues lesson,task,mslatte,0
schedule labs,schedule labs,task,mslatte,0
orientation homework,orientation homework,task,mslatte,0
nuts,nuts,task,mslatte,0
business process mapping,business process mapping,task,mslatte,0
label breaker,label breaker,task,mslatte,0
foundation training,foundation training,task,mslatte,0
process update,process update,task,mslatte,0
cc cancel,cc cancel,task,mslatte,0
carrell,carrell,task,mslatte,0
sell jumperoo,sell jumperoo,task,mslatte,0
refresh cv,refresh cv,task,mslatte,0
rechargeable battery pack,rechargeable battery pack,task,mslatte,0
grow wheatgrass,grow wheatgrass,task,mslatte,0
empty inbox,empty inbox,task,mslatte,0
quad chart,quad chart,task,mslatte,0
clean out kitchen,clean out kitchen,task,mslatte,0
karna email,karna email,task,mslatte,0
defrost chilli,defrost chilli,task,mslatte,0
clinic on thursday,clinic on thursday,task,mslatte,0
office meetings,office meetings,task,mslatte,0
nctm,nctm,task,mslatte,0
blog 0,blog 0,task,mslatte,0
patch wall,patch wall,task,mslatte,0
find card case,find card case,task,mslatte,0
post baby to do,post baby to do,task,mslatte,0
total rewards,total rewards,task,mslatte,0
amazon brush,amazon brush,task,mslatte,0
discussion board post,discussion board post,task,mslatte,0
drop clothes at salvation army,drop clothes at salvation army,task,mslatte,0
install windows 4,install windows 4,task,mslatte,0
trash put,trash put,task,mslatte,0
buy math textbook,buy math textbook,task,mslatte,0
cut all nails,cut all nails,task,mslatte,0
4 shirt,4 shirt,task,mslatte,0
finish methodology,finish methodology,task,mslatte,0
weekend schedule,weekend schedule,task,mslatte,0
order arm band,order arm band,task,mslatte,0
pay klavdiya,pay klavdiya,task,mslatte,0
schedule botox,schedule botox,task,mslatte,0
order frame,order frame,task,mslatte,0
upstairs windows,upstairs windows,task,mslatte,0
effy email,effy email,task,mslatte,0
baby dedication prep,baby dedication prep,task,mslatte,0
put music on laptop,put music on laptop,task,mslatte,0
uninstall dota,uninstall dota,task,mslatte,0
