sentence,label,label_source
Is the budget due in a couple of hours?,deadline,synthetic
The presentation must be before the day after tomorrow.,deadline,synthetic
The summary is expected by December 16.,deadline,synthetic
Plan to have the assignment ready due ASAP.,deadline,synthetic
We should submit the memo by tomorrow.,deadline,synthetic
- Finish the file on or before in 4 weeks.,deadline,synthetic
The assignment is expected by tomorrow.,deadline,synthetic
Don't forget to finish the budget before November 7.,deadline,synthetic
Don't forget: Complete the project plan no later than December 20.,deadline,synthetic
Submit the budget no later than the day after tomorrow.,deadline,synthetic
"The project plan must be due November 27, 2026.",deadline,synthetic
Make sure the analysis is expected by the day after tomorrow.,deadline,synthetic
We should prepare the overview before January 2.,deadline,synthetic
Please complete the schedule before this Tuesday.,deadline,synthetic
"By tomorrow, complete the document.",deadline,synthetic
Don't forget to deliver the summary by in 1 day.,deadline,synthetic
Submit the code fix expected by this Monday.,deadline,synthetic
* Send the overview on or before EOD.,deadline,synthetic
Submit the code fix by in 1 day.,deadline,synthetic
Can you send the file before tomorrow?,deadline,synthetic
* Submit the code fix expected by October 14.,deadline,synthetic
- Submit the assignment on or before this Wednesday.,deadline,synthetic
- Turn in the analysis expected by September 22.,deadline,synthetic
Please deliver the summary by next Sunday.,deadline,synthetic
"Don't forget: Prepare the presentation no later than April 21, 2026.",deadline,synthetic
"* Complete the project plan no later than September 24, 2026.",deadline,synthetic
- Hand in the budget on or before June 10.,deadline,synthetic
* Hand in the summary expected by July 12 at 5pm.,deadline,synthetic
Don't forget to email the proposal before January 10 at 8pm.,deadline,synthetic
Plan to have the code fix ready until the day after tomorrow.,deadline,synthetic
Is the file due January 10?,deadline,synthetic
Make sure the document is expected by EOD.,deadline,synthetic
Plan to have the presentation ready due tomorrow.,deadline,synthetic
The paper is before September 27.,deadline,synthetic
Don't forget to deliver the schedule before next Saturday.,deadline,synthetic
* Complete the project plan until in 2 days.,deadline,synthetic
- Send the article until in 5 days.,deadline,synthetic
- Send the assignment due March 20.,deadline,synthetic
The presentation must be until in 7 days.,deadline,synthetic
* Prepare the report on or before March 8.,deadline,synthetic
"Please email the paper before November 2, 2026.",deadline,synthetic
"By the day after tomorrow, finalize the schedule.",deadline,synthetic
Plan to have the assignment ready on or before the day after tomorrow.,deadline,synthetic
The documentation must be no later than March 23 at 10am.,deadline,synthetic
Plan to have the paper ready until October 2.,deadline,synthetic
"* Finish the presentation by October 28, 2026.",deadline,synthetic
Don't forget to deliver the contract on or before tomorrow.,deadline,synthetic
Note: Complete the summary until this Friday.,deadline,synthetic
Is the proposal due January 3?,deadline,synthetic
"Don't forget to deliver the analysis due November 7, 2026.",deadline,synthetic
The paper is by May 4.,deadline,synthetic
Please submit the article due June 23.,deadline,synthetic
We should hand in the assignment before next Wednesday.,deadline,synthetic
Plan to have the analysis ready on or before in 5 days.,deadline,synthetic
"- Prepare the file due March 22, 2026 at 11:59pm.",deadline,synthetic
The code fix must be no later than a couple of hours.,deadline,synthetic
Plan to have the budget ready due tomorrow.,deadline,synthetic
"By June 13, send the document.",deadline,synthetic
Ensure the code fix is completed expected by the day after tomorrow.,deadline,synthetic
"By tomorrow, hand in the overview.",deadline,synthetic
"By February 17, complete the document.",deadline,synthetic
The memo must be on or before May 10 at 3pm.,deadline,synthetic
"- Turn in the schedule expected by June 8, 2026.",deadline,synthetic
The overview must be on or before February 12.,deadline,synthetic
"Make sure the analysis is before March 23, 2026.",deadline,synthetic
"* Prepare the analysis expected by October 2, 2026.",deadline,synthetic
The presentation must be until in a couple of hours.,deadline,synthetic
We should hand in the document on or before tomorrow.,deadline,synthetic
Please submit the paper due June 25.,deadline,synthetic
The documentation is on or before January 12.,deadline,synthetic
Plan to have the contract ready no later than September 28.,deadline,synthetic
Don't forget: Submit the proposal no later than next Friday.,deadline,synthetic
Can you hand in the project plan on or before February 20?,deadline,synthetic
Submit the project plan due next Wednesday.,deadline,synthetic
* Complete the article no later than next Wednesday.,deadline,synthetic
The code fix is until tomorrow.,deadline,synthetic
Submit the assignment due March 8.,deadline,synthetic
"The contract must be expected by June 20, 2026 at 10am.",deadline,synthetic
Please turn in the code fix by in 4 weeks.,deadline,synthetic
Make sure the document is due the day after tomorrow.,deadline,synthetic
The budget is until in 1 week.,deadline,synthetic
Note: Deliver the proposal on or before October 13 at 4pm.,deadline,synthetic
Please finish the budget by August 4.,deadline,synthetic
Ensure the presentation is completed on or before February 15.,deadline,synthetic
- Prepare the analysis until in a couple of hours.,deadline,synthetic
"Make sure the assignment is on or before July 9, 2026.",deadline,synthetic
Ensure the project plan is completed on or before January 20.,deadline,synthetic
"Please submit the contract by December 17, 2026.",deadline,synthetic
The overview must be before tomorrow.,deadline,synthetic
Ensure the overview is completed before January 4.,deadline,synthetic
Make sure the budget is expected by next Monday.,deadline,synthetic
Is the article due November 9?,deadline,synthetic
Ensure the proposal is completed expected by as soon as possible.,deadline,synthetic
Can you deliver the memo expected by this Friday?,deadline,synthetic
Ensure the paper is completed on or before October 3.,deadline,synthetic
The budget must be expected by EOD.,deadline,synthetic
Ensure the analysis is completed due in a couple of hours.,deadline,synthetic
"By this Wednesday, deliver the paper.",deadline,synthetic
Plan to have the contract ready before in 2 weeks.,deadline,synthetic
Please turn in the presentation before April 20.,deadline,synthetic
The report must be until September 22.,deadline,synthetic
Make sure the budget is no later than tomorrow.,deadline,synthetic
Is the document due in a couple of hours?,deadline,synthetic
"The paper is until November 25, 2026.",deadline,synthetic
- Prepare the project plan no later than tomorrow.,deadline,synthetic
The code fix is expected by September 28.,deadline,synthetic
* Send the proposal no later than a couple of hours.,deadline,synthetic
Don't forget to send the memo until the day after tomorrow.,deadline,synthetic
Plan to have the assignment ready on or before April 18 at 2pm.,deadline,synthetic
Make sure the code fix is expected by in a couple of hours.,deadline,synthetic
- Prepare the contract before in 3 days.,deadline,synthetic
- Email the analysis on or before November 28.,deadline,synthetic
Don't forget to finish the code fix no later than November 27.,deadline,synthetic
Can you turn in the article until June 7?,deadline,synthetic
Please submit the documentation no later than this Saturday.,deadline,synthetic
Is the summary due June 22?,deadline,synthetic
Plan to have the analysis ready until May 24 at 6pm.,deadline,synthetic
Make sure the presentation is by April 28.,deadline,synthetic
Ensure the analysis is completed until in 4 days.,deadline,synthetic
Ensure the analysis is completed on or before the day after tomorrow.,deadline,synthetic
Please deliver the memo due this Friday.,deadline,synthetic
Submit the contract expected by tomorrow.,deadline,synthetic
"Make sure the contract is on or before January 19, 2026.",deadline,synthetic
We should prepare the schedule by in 3 weeks.,deadline,synthetic
Is the documentation due August 25 at noon?,deadline,synthetic
Please finalize the report until May 11.,deadline,synthetic
* Prepare the overview expected by June 26.,deadline,synthetic
* Prepare the schedule on or before May 8.,deadline,synthetic
Can you submit the presentation due November 11 at 11:59pm?,deadline,synthetic
