sentence,label,label_source
turn in timesheet by 10am.,deadline,synthetic
Don't forget to prepare the application until Friday at 9am.,deadline,synthetic
Email the timesheet — by 8pm.,deadline,synthetic
finish report by December 20,deadline,synthetic
"Alice: Complete the analysis due January 20, 2026.",deadline,synthetic
upload application by Friday at 1pm.,deadline,synthetic
* meeting notes - due tomorrow,deadline,synthetic
turn in summary memo by 7pm.,deadline,synthetic
Turn in budget — due Sunday,deadline,synthetic
"Can you deliver the expense report no later than January 7, 2026?",deadline,synthetic
Don't forget to complete the draft due today.,deadline,synthetic
Application needs to be due July 22.,deadline,synthetic
evaluation by September 15 at 11:59pm,deadline,synthetic
Can you turn in the budget deadline in 3 weeks?,deadline,synthetic
• summary memo - due this Sunday - Tarun,deadline,synthetic
• Turn in the presentation until Tuesday at 11am,deadline,synthetic
"resolve the test plan by august 10, 2026 at 2pm.",deadline,synthetic
- Return the analysis due June 5 for the review.,deadline,synthetic
"Kindly hand in the dataset before November 10 by 4pm, to meet the deadline.",deadline,synthetic
"Don't forget to complete the minutes expected by December 6, 2026.",deadline,synthetic
make presentation by December 3,deadline,synthetic
Assignment - due in 5 days.,deadline,synthetic
• Upload the expense report on or before December 24,deadline,synthetic
"make schedule by September 10, 2026 if you can.",deadline,synthetic
Compile form due Friday.,deadline,synthetic
• Upload the test plan deadline 7pm at 10am,deadline,synthetic
"Reminder: expense report due by this Monday, thanks.",deadline,synthetic
"Target: contract due July 23, 2026. - Ruthik",deadline,synthetic
Resolve the analysis deadline Monday at 8pm.,deadline,synthetic
Documentation needs to be required by today.,deadline,synthetic
do design doc by next Saturday,deadline,synthetic
design doc — deadline in 1 week.,deadline,synthetic
prepare assignment by Friday.,deadline,synthetic
PM: Provide the evaluation required by 11:59pm.,deadline,synthetic
Finalize the timesheet — due on 4pm.,deadline,synthetic
Send summary — due EOD.,deadline,synthetic
Implement the presentation — until 1pm.,deadline,synthetic
Needs to be deadline tomorrow: assignment.,deadline,synthetic
Complete the invoice due by this Tuesday.,deadline,synthetic
Documentation should be due today.,deadline,synthetic
"* Implement the evaluation deadline December 5, 2026",deadline,synthetic
Meeting notes should be due on this Sunday.,deadline,synthetic
- summary - due Saturday at 4pm,deadline,synthetic
Needs to be due July 14 at 11:59pm: budget.,deadline,synthetic
"dev, please finalize the report until 11am.",deadline,synthetic
form due 9am,deadline,synthetic
Complete the article — deadline for January 19.,deadline,synthetic
Compile the schedule — no later than in 3 days.,deadline,synthetic
due: code fix 1pm,deadline,synthetic
"Due January 12, 2026: contract.",deadline,synthetic
Can we have the draft required by tomorrow?,deadline,synthetic
Don't forget to finish the analysis due by Sunday at 5pm.,deadline,synthetic
When is the evaluation due? (Preferably in 2 days),deadline,synthetic
When is the schedule due? (Preferably in 3 weeks),deadline,synthetic
do analysis by Tuesday,deadline,synthetic
"project plan by May 17, 2026",deadline,synthetic
until: budget Friday.,deadline,synthetic
"due: release notes January 17, 2026",deadline,synthetic
Due Tuesday: invoice.,deadline,synthetic
• Complete the expense report deadline for Saturday at 3pm,deadline,synthetic
"Deliver the report — due by April 4, 2026. - Ruthik",deadline,synthetic
* summary - due in 3 weeks.,deadline,synthetic
When is the proposal due? (Preferably tomorrow),deadline,synthetic
Can we have the project plan expected by April 25?,deadline,synthetic
"- Submit the draft deadline December 4, 2026",deadline,synthetic
• Send the application no later than Wednesday,deadline,synthetic
Target: test plan due on December 27.,deadline,synthetic
Summary needs to be due on 2pm.,deadline,synthetic
"• Hand in the schedule due by April 9, 2026",deadline,synthetic
Report should be on or before 10am.,deadline,synthetic
Application should be by tomorrow.,deadline,synthetic
- Resolve the form no later than noon,deadline,synthetic
report by May 21 by 1pm,deadline,synthetic
finish form by today,deadline,synthetic
due: analysis 6pm,deadline,synthetic
compile proposal by Sunday.,deadline,synthetic
Don't forget to complete the slides due on October 21.,deadline,synthetic
Finish the application by next Tuesday.,deadline,synthetic
"Tarun, please return the article due by in 2 hours.",deadline,synthetic
"finish contract by April 9, 2026 by 5pm",deadline,synthetic
"Please submit the analysis no later than August 11, 2026.",deadline,synthetic
assignment due in 4 hours,deadline,synthetic
"Compile analysis — due October 25, 2026",deadline,synthetic
due: code fix today,deadline,synthetic
Email slides by this Friday.,deadline,synthetic
"Minutes - due July 6, 2026.",deadline,synthetic
due: meeting notes November 22,deadline,synthetic
Provide slides — due this Tuesday at 4pm,deadline,synthetic
Please send the summary until Sunday at 10am.,deadline,synthetic
- Finalize the assignment due by February 5 please.,deadline,synthetic
Needs to be required by Monday at 2pm: analysis.,deadline,synthetic
ETA: schedule due on 6pm.,deadline,synthetic
"Kindly share the form deadline 7pm,",deadline,synthetic
Is the report due October 10? please.,deadline,synthetic
* Prepare the documentation expected by next Wednesday,deadline,synthetic
"Don't forget to return the code fix deadline October 19, 2026.",deadline,synthetic
ETA: proposal required by this Sunday.,deadline,synthetic
"Ensure the summary memo is before Tuesday, please.",deadline,synthetic
Can we have the schedule deadline 3pm?,deadline,synthetic
Produce schedule — due by end of week,deadline,synthetic
Ensure the application is before noon.,deadline,synthetic
slides by Monday at 8pm,deadline,synthetic
Can we have the design doc required by Monday at 1pm?,deadline,synthetic
please return the design doc no later than today.,deadline,synthetic
finish dataset by Tuesday,deadline,synthetic
Due today: minutes.,deadline,synthetic
Can we have the dataset deadline for 8pm?,deadline,synthetic
Return presentation — due next Sunday,deadline,synthetic
Can you hand in the expense report on or before this Tuesday?,deadline,synthetic
• contract - due August 10 at 11:59pm,deadline,synthetic
Budget needs to be due on next Wednesday. - Tarun,deadline,synthetic
"Slides - due July 22, 2026.",deadline,synthetic
Application should be no later than this Tuesday.,deadline,synthetic
timesheet due 1pm at 3pm,deadline,synthetic
draft due today,deadline,synthetic
"• dataset - due April 6, 2026",deadline,synthetic
"Target: invoice no later than December 3, 2026.",deadline,synthetic
ETA: evaluation required by today.,deadline,synthetic
timesheet due November 14,deadline,synthetic
• Complete the budget until in 3 weeks,deadline,synthetic
Hand in the analysis required by tomorrow at noon.,deadline,synthetic
Upload the schedule on or before Tuesday at 6pm.,deadline,synthetic
do summary by this Saturday,deadline,synthetic
- Finish the minutes due this Sunday,deadline,synthetic
create budget before February 26,deadline,synthetic
Ensure the summary memo is deadline December 3.,deadline,synthetic
- Prepare the research notes due by 7pm,deadline,synthetic
Submit slides no later than next Sunday.,deadline,synthetic
"• slides - due June 8, 2026 by then, please.",deadline,synthetic
Summary — due Sunday at 6pm.,deadline,synthetic
"Kindly deliver the test plan on or before Saturday at 6pm, please.",deadline,synthetic
Prepare the research notes deadline 9am.,deadline,synthetic
Needs to be expected by next Monday: code fix.,deadline,synthetic
Compile the release notes due June 14.,deadline,synthetic
do article by Friday at noon,deadline,synthetic
Reminder: contract due by end of week.,deadline,synthetic
Timesheet needs to be due by 3pm.,deadline,synthetic
• Finish the expense report due on tomorrow,deadline,synthetic
Due 11am: invoice.,deadline,synthetic
Due Tuesday: evaluation.,deadline,synthetic
Application - due next Tuesday.,deadline,synthetic
Reminder: project plan deadline for 10am.,deadline,synthetic
Evaluation - due Saturday.,deadline,synthetic
minutes due Sunday at 4pm to meet the deadline.,deadline,synthetic
Can you submit the project plan expected by ASAP please?,deadline,synthetic
• Resolve the dataset no later than in 3 hours,deadline,synthetic
due: expense report Tuesday,deadline,synthetic
• article - due Tuesday,deadline,synthetic
* Share the draft due December 27 at noon,deadline,synthetic
* Return the assignment deadline today,deadline,synthetic
- analysis - due in 3 hours,deadline,synthetic
Implement contract — due September 23,deadline,synthetic
Slides before Monday. - Tarun,deadline,synthetic
due: design doc noon,deadline,synthetic
"Ensure the presentation is until COB, by then, please.",deadline,synthetic
design doc due in 4 days,deadline,synthetic
due: summary memo Friday at 1pm,deadline,synthetic
QA: Post the schedule before by end of week.,deadline,synthetic
Bob: Compile the slides due August 1.,deadline,synthetic
budget - due 5pm,deadline,synthetic
- research notes - due September 3,deadline,synthetic
provide the minutes due by thursday.,deadline,synthetic
- schedule - due Saturday.,deadline,synthetic
When is the summary due? (Preferably 10am at 3pm),deadline,synthetic
Email the report by by the end of the month.,deadline,synthetic
Needs to be due on November 24: dataset.,deadline,synthetic
"finance, please complete the assignment due by tomorrow.",deadline,synthetic
"Evaluation - due 5pm, asap.",deadline,synthetic
Post the form due on this Saturday.,deadline,synthetic
due: summary memo next Friday.,deadline,synthetic
Contract - due November 3.,deadline,synthetic
Don't forget to finish the assignment due by next Friday.,deadline,synthetic
Please return the draft no later than this Wednesday at 3pm.,deadline,synthetic
schedule by 8pm,deadline,synthetic
Ensure the analysis is before April 11 at 5pm.,deadline,synthetic
"• proposal - due Sunday Best,",deadline,synthetic
• Complete the budget due Tuesday at 8pm,deadline,synthetic
Hand in the slides expected by February 18 at 3pm.,deadline,synthetic
post schedule by 6pm at 11am.,deadline,synthetic
• Prepare the invoice deadline 2pm,deadline,synthetic
"Please make sure to produce the report due on this Saturday,",deadline,synthetic
Can we have the test plan deadline for July 7?,deadline,synthetic
